@Fraulein_Antje @123Lenchen Weist du ob sie überhaupt noch im Land ist?	0.9818965054805464	0.018103494519453627
@HeikoMaas Bin 1947 geboren und habe mit diesem ganzen Scheiß nichts am Hut! Basta!	0.06737768780060138	0.9326223121993986
@laetacara @SebRoloff Soll ich Lyoner und Maggi mitbringen?	0.9535594352404503	0.046440564759549705
@sprachmittlerud @krippmarie Ja die von der Leyen....redet gerne wirr...kennen wir schon	0.1725733375680074	0.8274266624319926
"@Anarcho161Zecke Die ""Ehe für alle"" ist nun per Definition für Menschen gleichen und verschiedenen Geschlechts vorgesehen. Auch mit neuem Personenstand wird man also heiraten dürfen."	0.9512393128864838	0.04876068711351624
Ich bin tief bestürzt, ja fassungslos, dass sich jetzt auch noch Spitze d. Zentralkomitees d. Katholiken für einen Islam-Feiertag ausspricht	0.9743947700061432	0.025605229993856848
#Tuberkulose wurde vermehrt von #Flüchtlingen in Deutschland eingeschleppt. |LBR| Nicht nur dass sie von unser Geld leben, nein jetzt bringen sie auch noch Seuchen mit ins Land. Dank inkompetenter Politiker offener Grenzen, Bahnhofsklatscher und Toleranz Fanatiker.	0.14297515086351753	0.8570248491364825
@sissyzk Böhmermann ist der schlimmste Hetzer seit Göbbels #LaferLichterLuther	0.9119848123538804	0.08801518764611957
Die Bundesregierung sollt künftig nur noch von @ClausStrunz befragt werden. #Bundestag	0.9778641843985666	0.022135815601433437
Simone Peter ist optische wie Marin Le Pen nur mit hässlicherer Haut. #Jamaika @peter_simone	0.30759813893356913	0.6924018610664309
@Sunsetmission69 @ProAsyl Es zeigt vor allem, das Rechtsterrorismus ein riesiges Problem ist und trotz NSU und Anschläge auf Flüchtlinge immer noch verharmlost wird.	0.9268214505901343	0.07317854940986565
@LarsWinter_ @teleherzog @janboehm @ZDF Ach ja, Böhmermann, sich wie immer primitiv in Szene setzen wollen 🤢 etwas mehr Niveau wäre gut 😜	0.8806634804197514	0.11933651958024857
@Frank_Pasemann @TinaHassel Wo ist eigentlich der jüdische Zentralrat, habe seit Monaten nichts mehr von ihm gehört.Wenn ein Deutscher die Juden kritisiert, dann herrscht im Zentralrat Ausnahmezustand!Bei Moslems ducken sie sich feige ab.	0.09450081240146779	0.9054991875985322
@Volker_Beck @fdp Nein. Die FDP arbeitet mit AfD und Linkspartei nicht zusammen. CL	0.9990296553356985	0.0009703446643014378
@Beatrix_vStorch Claudia Roth ist eine Schande für Deutschland. Und eine Peinlichkeit für JEDE Partei.	0.13181875284097944	0.8681812471590206
@Einzelfallinfos @ibikus31 Die Zeit des kuschelns ist vorbei. Wir haben den Moslems und Islamisten Offiziell den Krieg erklärt. Ein neuer Kreuzung. Sie wollten es nicht anders. 800 Jahre haben wir dem Islam Zeit gegeben um sich zu ändern.	0.06254775219839015	0.9374522478016099
Fakt ist: SPD-regierte Länder blockieren Einstufung von Tunesien, Algerien und Marokko als sichere Herkunftsstaaten! #TVDuell	0.9354792603750053	0.06452073962499467
"Am 16. Januar wird in Berlin verhandelt, ob der Präsident des Zentralrats der Juden, Josef #Schuster, davon sprechen darf, dass Wolfgang #Gedeon (AfD-MdL BaWü) ""Holocaust-Leugnung"" betreibe. |LBR| Schuster hatte eine entsprechende Unterlassungserklärung verweigert."	0.9621916722295886	0.03780832777041143
@ainyrockstar @welt Oje Lindner....die gleiche Pfeife wie einst Westerwelle..!!	0.105786028373133	0.894213971626867
@Karl_Lauterbach Da erkennt man, mit was für jämmerlichen Deppen die abgefuckte SPD aus Machtgeilheit 4 Jahre das Volk verraten und verkauft hat !!!	0.9091758862274476	0.09082411377255244
@chteffie Danke! Wir teilen die Aufregung. Morgen früh wissen wir mehr	0.9995660830056574	0.00043391699434253443
@MartinaRenner @dieLinke @GBA_b_BGH Es gibt wichtigeres wie z.B Asylantenterror!	0.21230944101992189	0.7876905589800781
@anna_IIna Wir haben wirklich nette Gesellschaft unter uns....	0.9631957097736547	0.0368042902263454
@journ_ali @kelghazzali Welche Rechte vom Muslimen sind denn in Europa in Gefahr?	0.31640079479129557	0.6835992052087044
@heinrichwiechm1 Sarkasmus ist die manchmal letzte Möglichkeit, sich vor diesem ganzen Asyl - und Migranten-Wahnsinn zu schützen....	0.1634647421411881	0.8365352578588119
Ach ja, so viel Presse heute, wir konnten noch gar nicht alles lesen und sehen. Ein aufregender Tag X :-) Wir hoffen ihr findet die Zukunft genauso spannend wie wir	0.896066497488114	0.10393350251188606
Gauck sprach d. DEMOKRATIE d. Weimarer Republik an &gt; jedoch histor. Fakt ist, es war eine Plutokratie, gekennz. v Uneinigkeit u SPD-Führung😜	0.9423571296559176	0.05764287034408245
Imad Karim ist wieder online. Widerstand lohnt sich!	0.9240288226450944	0.07597117735490555
Auf die SPD konnte man sich schon lange nicht mehr verlassen. Ich hoffe in vier Jahre sind die Brüder weg vom Fenster.	0.8928755216786219	0.10712447832137811
@hubertus_heil Ausgerechnet die scheinheiligen Heuchler aus der abgefuckten SPD reissen das Maul auf. SPD - SCHMAROTZER, PÄDOPHILE UND DENUNZIANTEN !!!	0.03071607008639443	0.9692839299136056
welches Meth nimmt eigentlich @DoroBaer? Ihre Haut sieht ja fürchterlich aus und dann das ständige blinzeln #furchtbar #maischberger	0.38749666382565406	0.6125033361743459
@ndaktuell @dieLinke Die Caritativen Einrichtungen sind mir jetzt sowas von scheissegal! Habe Austritt aus der Kirch beantragt.!!!!!!!!	0.16156061669488686	0.8384393833051131
Wer schützt eigentlich psychisch Kranke Menschen vor pauschalen Vorurteilen?	0.9596437000283599	0.040356299971640114
"Bin gerade aus Polen zurück, im Szczeciner Rathaus lacht man sich über Merkels naives Kontern (Trump) krumm u. meinte: ""dümmer geht`s nicht"""	0.10712475096907925	0.8928752490309207
In der Schule war Martin Schulz ein Versager. Jetzt sollen die |LBR| deutschen Steuerzahler die Schulden der Griechen übernehmen. |LBR| Pfui Deibel.	0.1445960220968623	0.8554039779031377
@HartmutSchrewe Da er nicht in einer Kirche oder kirchlichen Stätte aufgetreten ist, fällt das nicht in unsere Zuständigkeit.	0.9960446552872747	0.003955344712725327
"@Platiniumray Dieses Arschloch vom Wetterdienst auf Hiddensee sprach gestern Abend von ""einigen Flocken"" 😡"	0.08527863840321548	0.9147213615967845
@Sepiroth1986 In den Gulagexpress und dann ab ins sibirische arbeitslager	0.09136151529322123	0.9086384847067788
@GoeringEckardt Wer nichts in einer Renten- oder Krankenversicherung einbezahlt hat, darf auch keine Leistungen über Sozialniveau erwarten!	0.953528057072309	0.046471942927690954
@AfD @Joerg_Meuthen Ich vermute das Schulz der Merkel zuvorgekommen ist...das war wohl Inhalt ihrer eigenen Rede zum späteren Zeitpunkt... |LBR| Das dieses beabsichtigt wird steht allerdings schon länger fest....!	0.9029811732135192	0.09701882678648074
Mareike beantwortet heute gegen 14 Uhr auf @DKultur im #Kompressor, wie man sich bei uns anmeldet&amp;wie die Finanzierung der Miete klappt!	0.9792073212824781	0.0207926787175219
@SusanBrenning In Sachen Verrat war die Kirche schon immer groß.	0.0870033222194575	0.9129966777805425
@dushanwegner Es ist eindeutig und unmissverständlich.....unsere humanitäre Haltung ist falsch naiv und dumm, vollkommen im Arsch.	0.008160033673077605	0.9918399663269224
"@stefanolix Siehst Du denn ""Hass im Netz"" als eine problematische gesellschaftliche Sache an?"	0.9012276572621959	0.09877234273780414
Es wird ja viel durcheinander gebracht. Daher zur Aufklärung: |LBR| Eine Intersexueller kann per definition weder trans- noch homosexuell sein.	0.9826131873735708	0.017386812626429157
@MalteKaufmann @Heinrich_Krug So ist es richtig...alles im Namen der Menschlichkeit hat sich nicht bewährt....!	0.9534826281864333	0.046517371813566785
Jetzt warte ich nur noch darauf bis sich der Grüne Anal Ritter Volker Beck zu Wort meldet. Aber der Pudert sich gerade die Nase. :-)	0.013341530044116645	0.9866584699558834
"Der Weg zum Erfolg führt in der CDU durch Merkels Ar***, Hirn braucht man nicht, Bsp. Altmaiers letzte ""Wahl-Äußerung"" &gt; dieser Vollpfosten😜"	0.004059836320926324	0.9959401636790737
@maybritillner @ZDF Wenn ich den Altmaier sehe kommt mir die Wurst.	0.10705026401689688	0.8929497359831031
Fakt: Es sterben jedes Jahr mehr Menschen an H2O, als an #Glyphosat. |LBR| (Bitte nicht den Grünen erzählen, die wollen sonst H2O verbieten)	0.7254004332025656	0.27459956679743436
Die Grünen bleiben nur gefühlte Schwesterpartei der @CDU. Wer bei Merkel Minister wird oder bleibt entscheidet immer noch @CSU. #Glyphopsat #schmidt	0.9553316638048365	0.044668336195163534
@heutejournal Ich hoffe dieses islamistische Dreckschwein wurde ohne Narkose operiert.	0.4746332618160426	0.5253667381839574
Donald Trump ist ein Großmaul, das die Fakten zu den verkauften Autos |LBR| in D und USA nicht kennt. Er möge sein Maul halten.	0.11149361512971634	0.8885063848702837
@ph1664068 Nichts auf der Welt kann einem Menschen die Mutter ersetzen. Diese Fotos sagen mehr als 1000 Worte.	0.9037438424471951	0.09625615755280491
"@FrlUrban Vielmehr - Liebe passiert manchmal einfach. Sie fragt nicht: ""Wer bist du und wie definierst du dich?"" Sie geschieht."	0.9325393978617968	0.06746060213820317
Der Schnellhuber hat sein Diplom auch von der Gender-Uni Tuntenhausen, oder? |LBR| #gruene #bdk17	0.6852365222045806	0.31476347779541936
"#Bischof Dr. Matthias Ring: ""Glaube ist ein tägliches Prebiszit ... ich muss mich jeden Tag neu bekennen"" - #aksynode16 #altkatholisch"	0.9911645478820404	0.008835452117959544
@IAMMASCHO @RAIMINEM Hitler wollte uns nur von der Roten Pest befreien ausserdem hatte Polen schon 1935 den Plan gehabt Deutschland anzugreifen Hitler ist ihnen nur zuvor gekommen	0.025486360532010588	0.9745136394679894
@ndaktuell Typisch,Demokraten werden ausgewiesen und der Mob von Nafris darf bleiben!Armes Europa.	0.06876189519380649	0.9312381048061935
Schwarz-schwarze Sondierung dauert nach 7 Stunden weiter an. Teilnehmer haben gerade alle Abendtermine abgesagt. @CDU @CSU #Jamaika	0.9494760393329039	0.05052396066709608
@mountainman1977 @MiataMuc Was hast Du gedacht, als Du zum ersten Mal erfahren hast, daß es Schwule gibt?	0.4391953595081568	0.5608046404918432
du kannst gar nichts @GoeringEckardt ! verblödete Studienabbrecherin. #illner	0.11892318267832203	0.881076817321678
@slow_haus @JochenBittner Die meisten Verletzungen von Menschenrechten werden dort begangen, wo nichtweiße Männer leben. |LBR| Bad Luck 😎	0.9386210095585829	0.06137899044141714
@MiataMuc Von mir aus darfst Du alles. |LBR| Außer meine Autorität in Frage stellen.	0.775125254767385	0.22487474523261503
@HPStauch @Margit030 So muss man mit dem Migrantenpack umgehen!	0.20899525431816746	0.7910047456818325
@obskurOlaph Die FDP hat es doch richtig gemacht. Sondiert und die Idiotie erkannt. Und daraufhin die Sondierung abgebrochen.	0.9763544815117327	0.02364551848826738
"@RegSprecher @iaamesse Merkel hat soviel Ahnung vom Auto, wie die ""berühmte"" Kuh vom Sonntag!"	0.11410723416136381	0.8858927658386362
Verdammt nochmal, Ihr Afrikaner. Fangt endlich an, Eure Probleme |LBR| selbst zu lösen. Nur die besser Gestellten können abhauen.	0.06886329011647374	0.9311367098835263
Ein ehemaliger Schüler von mir, Rohollah, wurde dieses Jahr nach einem komplett unfairen Verfahren (wir bei AiN haben davon leider erst erfahren, als bereits alle Instanzen erschöpft waren) nach Afghanistan deportiert.	0.9554807671481896	0.044519232851810406
Der grundgesetzliche besondere Schutz von Ehe und Familie gilt auch für Migranten. #Integration	0.9790574943291379	0.02094250567086205
Dortmund:Leipzig |LBR| Die großmäuligen Dortmunder werden von Leipzig hergespielt. Großartig!	0.09598004885844169	0.9040199511415583
@KonseqLiberal @MiataMuc Glaub ihm nicht alles. Sexuelle Anziehungskraft ist bei Männern nicht vom Beruf abhängig.	0.9830974273963935	0.016902572603606555
@Alltags_Kotze Dein Feminismus und Genderquatsch steht Dir im Weg	0.9524907226802625	0.04750927731973755
@spox Hoffentlich sitzt er bei den Bayern dauernd auf der Ersatzbank!	0.7859674522412867	0.21403254775871328
"Selbstmordanschlag in Manchester, alle Medien geilen sich förmlich daran auf, ohne ""Ursachen"" zu erwähnen."	0.2071084900497172	0.7928915099502828
Nach einer Debatte über die Zukunft der #DIG und des #JuFo besuchen wir nun eine Ausstellung im Anne-Frank-Zentrum #Israelpedia #Frankfurt	0.9788333498909858	0.02116665010901419
@MiriamOzen Selbst die Lüge, das es keinen Anstieg der Kriminalität in Altena gibt ist mit wenigen klicks im Netz wiederlegbar	0.982730550621013	0.017269449378987035
@RegSprecher Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!	0.1783242589194325	0.8216757410805675
@RenateKuenast Vielleicht sollte man erst einmal das Wörtchen Hass-Kommentare gesetzlich definieren bevor man hier irgendetwas unter Strafe stellt. Wo hört die Meinungsfreiheit auf und fangen Hasskommentare an?	0.9703872400138462	0.02961275998615381
Man kann sämtliche Sexismus-Debatten der letzte Jahre auf ein Wort reduzieren: Schwachsinn.	0.6427894534421572	0.35721054655784285
@c_vogt @Grals_Hueter @JTrittin Hat der Trittin wieder vom Chem Özdemirs Gras geraucht?	0.05869786466353055	0.9413021353364694
Für @DoroBaer wäre ein bisschen abnehmen nicht verkehrt. #maischberger	0.9467628179741021	0.05323718202589794
